,Unnamed: 0.1,Unnamed: 0,group,post_id,text,comment_id,comment_time,type,comment_pred_prob,label,emotional_analysis,emotion,score,processed_text,aspects,aspect_f
571,571,571,0,b'gAAAAABjLvrb7YCjR6fi7fNwgAgBTKpa73GKvS7enlTzCDVSAuouJ79JMafhmAaWy51PstaJCBGwFblcZcs4PdIh5aTlwOgDKhlj0cbBx_0Yk7Pn5VOVKKc=',"Kuni Chiwa Yes totally agreed, since end of last year till beginning of this year, imported cases influx from high risk countries. Now we have to foot the bills. especially for the elderly, their body, health are already not as strong as the young, every jab, there is a risk, either ok or not ok. Everyone should have a choice and is not easy to make that choice. Now children jab again, our G are trying to corner youngest n elderly groups, already so stress during this cov19 situation, plus this extra stress, haiz. How much cost is one jab? If is $50 each, X 11 millions jabs = $550 millions, plus children jab , wah a lot of money 💰 hor",b'gAAAAABjLvrbbb5YBRtj7uY25jzI-OdvrHeJZgHK5tFvunlaw5MI81jKkX7gFoFwr-Q0BaamnquJkjNyyaY9K41TmMSC7xgg-Lrr9AhvLnF6CvVBnt6ExQc=',2021-11-17 18:58:43,reply,0.999812543392181,Complaints,"{'label': 'joy', 'score': 0.9477599263191223}",joy,0.9477599263191224,kuni chiwa yes totally agreed since end of last year till beginning of this year imported case influx from high risk country now we have to foot the bill especially for the elderly their body health are already not a strong a the young every jab there is a risk either ok or not ok everyone should have a choice and is not easy to make that choice now child jab again our g are trying to corner youngest n elderly group already so stress during this cov situation plus this extra stress haiz how much cost is one jab if is each x million jab million plus child jab wah a lot of money hor,[],
572,572,572,0,b'gAAAAABjLvrbZWYb5fGtx-wdGM9YGvPWFf2Y46Vg4wjnyK19kzY_moEfVlTnMrRi5gl7_tXSKEbko0lFC7yTOHdLlHcY-jw3KiDZqWWWwMjMkCForQngNKg=',Kuni Chiwa,b'gAAAAABjLvrbsNIIoTK_eCcka-2zJI12pLGFAPVCcqAx3INCfS1dQn0sc05VKTvMx9KJLcWz8PrL7KvUEvWHeew4Q6l1CXQ0Vw==',2021-11-17 18:58:43,reply,0.933735430240631,Others,"{'label': 'anger', 'score': 0.6211047768592834}",anger,0.6211047768592834,kuni chiwa,['kuni'],kuni
573,573,573,0,b'gAAAAABjLvrbAZILKlklzE4_J8IzxeY3ax87UM32vzicKUA4-qkH9SiJfCxNHx5WtawLQrkadsAVrDBq05VKBqDvCvp1l6BMVNv91WtMxfz3uRKb-4BL2h0=',"Terence Tan The mRNA vaccine research may be on for many decades, however，it is not the one for covid-19.  The current poisooneous drug using for injection to prevent covid 19 has no proven record of safety and effectiveness yet ! ! !",b'gAAAAABjLvrbbPJrhWtZOZv-9RyRkGGq5MwK-ve6ZyDS_wIsqH-fTluH3poPMz9JlbYQQLpLsVroljVWMUDR3-1DHYGzAwvRwA==',2021-11-17 18:58:44,reply,0.999713361263275,Vaccines_HealthRisk,"{'label': 'joy', 'score': 0.9784160852432251}",joy,0.9784160852432252,terence tan the mrna vaccine research may be on for many decade however it is not the one for covid the current poisooneous drug using for injection to prevent covid ha no proven record of safety and effectiveness yet,[],
574,574,574,0,b'gAAAAABjLvrbczlAZ7wtyyUwrhrutbJ8esf9VJrXx1nOaHo1XgcDnAC4kWAKhKj7rUmTrwggXXam2_LmQnJN6AtdwV7xZrf6uGTQ7fFy0mHa3I9JcG2E2rc=',Swabbing nose will destroy delicate membranes that protect our brains,b'gAAAAABjLvrbnlGovPUee3hISQ9LUqoiF-FhPiIE-eqELLoKwbO9wmkgEoK8Eu86v0y_DJUtpv8qyY_0t2Ot3kmRLJYatxC21w==',2021-11-17 18:58:45,reply,0.999826729297637,VirusMisinformation,"{'label': 'love', 'score': 0.9907338619232178}",love,0.9907338619232178,swabbing nose will destroy delicate membrane that protect our brain,['nose'],nose
575,575,575,0,b'gAAAAABjLvrbXhpYThJ9zOKC1piDsksNQ12RAx9J-XIa1Nca1avOTHBNkd52lGX1s0TnvSJpzcM0Jl3YmIVmXCgySIb6N05pUYBPMDJ2ODftSMFVyom4maQ=',Alan Long 😢😢😢,b'gAAAAABjLvrbi8SmqrnIVHkURI_fEnHqXkREv-OYgEhsO-Pf4tJZMS42z9QE-f3tWRMNBcuhT8XXrViV5_z0bo-lAf5uRuNBCg==',2021-12-03 00:00:00,reply,0.651048421859741,Vaccines_HealthRisk,"{'label': 'anger', 'score': 0.44389551877975464}",anger,0.4438955187797546,alan long,[],
576,576,576,0,b'gAAAAABjLvrbbPbtuX33mmNTKZExXAmxPUHkCgDIa0ZvMB3bmKzahFzqh182MVkjsWmuicgUKEgEYqRo9cELU8uUK4w9SVkwjyyq3O285kcxFYf13Q7NeXI=',"Soh Yuen  It is so dangerous for adults, it will DEFINITELY be alot more DAMAGING for the young ones ! NEVER COMPROMISE !",b'gAAAAABjLvrbxIh945ZUdi91uAw17DgGZe77Sgg52M8qh-TlCQPo_NoQYjtoi6MvUGBy_E_mKG3SMFS0Jy0olCMYF3uJysDhjg==',2021-11-17 18:58:46,reply,0.56580364704132,VirusMisinformation,"{'label': 'anger', 'score': 0.9895874261856079}",anger,0.989587426185608,soh yuen it is so dangerous for adult it will definitely be alot more damaging for the young one never compromise,['soh yuen'],soh yuen
577,577,577,0,b'gAAAAABjLvrbttpKpp47nzaONUuvv9MjtvZdYddD-s4xfL3uvxwwCAn7G1rhb4TBqOw-LJXEP1dcpT7xbu1yRt2DyqF4EvWwPGrSewK-18uKA5wZvCjJXW8=',Soh Yuen,b'gAAAAABjLvrbPksv-X1I5eYuSbFX7POrniIkV95W3yWZ7YxM6g42DrIHge8u_78hoq23F0dlXdsJucyuSgIknswSpzNKxiezA7Kl6I8DoSpUKzx1AegFcYE=',2021-11-24 18:58:46,reply,0.999286234378814,Others,"{'label': 'anger', 'score': 0.5926015377044678}",anger,0.5926015377044678,soh yuen,['soh'],soh
578,578,578,0,b'gAAAAABjLvrbq-KgGOFtDWuOdF5R9vxNXmyNLc270OfDRhMpgAhDsXTUQl16Zgn9yBnMTJrkRHe_Cx_W3puH3oOlJfz4PH6IKwsMPAs1aSdRt4w9CikU-Dg=',It is only approved for adult over 18 yo. https:// www.reuters.com/ business/ healthcare-pharm aceuticals/ moderna-says-its -covid-19-vacci ne-generates-im mune-response-y oung-children-2 021-10-25/,b'gAAAAABjLvrbYYyGSU4gl7HxfauW2diTLlYd9DdADq7IADJOJkXy-BnSn2k_UUE_6GoPs5Xce-f5SpGz7xFCTiJKS7b-6dpVoA==',2021-11-08 18:58:47,reply,0.999825298786163,Vaccines_Ineffective,"{'label': 'joy', 'score': 0.9103121161460876}",joy,0.9103121161460876,it is only approved for adult over yo http business aceuticals covid vacci,[],
579,579,579,0,b'gAAAAABjLvrbQdzVB5NSp99O9B6jYvNkmOMgJnzegui--hYRuWQx7HcfXvzJ0gutVdDBYHu7ghiaWEsQqrxoL_AD1G-6il8kCx51nclqYFYbdhPPCkKr5Y8=',"Kendrick Lee whole lot of informations that contra your opinion. Are you an expert? Anything that is contra, is disgusting to an expert only. 🤣🤣🤣🤣",b'gAAAAABjLvrbkMwD5vGmMAfEFe2c-ONByyFIIudYZ1NiUSb3bWV8LYLhRFHLpl_Q2x_jgr7zfB5RZZ6Sq7luk6HDO_RC6UEBOg==',2021-11-08 18:58:47,reply,0.514264285564422,Vaccines_Ineffective,"{'label': 'anger', 'score': 0.9939588308334351}",anger,0.9939588308334352,kendrick lee whole lot of information that contra your opinion are you an expert anything that is contra is disgusting to an expert only,['kendrick lee'],kendrick lee
580,580,580,0,b'gAAAAABjLvrbCCj973Tnw9vVAkX3JXqSsiTW1MC2tXcwJAxpnDS-MVCFfWIckHJKs-YfqkljLnLcrufbm1mCNVri82BcGePQ6t2qdxuFrQ83Mc7ZdPfZHqc=',Jonathan Chee Fook Heng  God gave USA Democratic Party 30 days to repent from 10/10/2021  https:// youtu.be/ yr20e28JtGE,b'gAAAAABjLvrbUvzRnkNLCtO9fZS4wgpwTS9OyJH4hnrcbgtiZPiaWnDliNF7cvWmc243RqBjX1zlAz-u69ZC0P_ILLamkamsVg==',2021-11-08 18:58:47,reply,0.99078631401062,Conspiracy_VirusOrigins,"{'label': 'anger', 'score': 0.9358576536178589}",anger,0.9358576536178588,jonathan chee fook heng god gave usa democratic party day to repent from http,[],
581,581,581,0,b'gAAAAABjLvrbdvYgvmkAu3_Vtku4yrX9j6x21pvShLXKgrx0ehbYbsaztlH0VR-NSvkEN-GIgjlEEkVw1DZo6tyFkPDhzTXCkbbFAs84znUVEyObX1EgDTc=',王财 they voted them in and once voted in...these individuals silenced back the voters and are not allowed to express their views creating an amosphere of fear back to them...equal to voting in bad wolves and willingly get bitten by them...,b'gAAAAABjLvrb9kQlT4-9L36KChhJcSC29_RSgi63ISgQOEFIwiHAbN0Xtlc6q-4LwitlwDzjZK7PuLyCU4kd0tCaMepdc33H9hEXmA71f8L-ZJrJo8nrlcE=',2021-11-08 18:58:48,reply,0.999644041061401,Complaints,"{'label': 'fear', 'score': 0.4813195765018463}",fear,0.4813195765018463,王财 they voted them in and once voted in these individual silenced back the voter and are not allowed to express their view creating an amosphere of fear back to them equal to voting in bad wolf and willingly get bitten by them,['wolf'],wolf
582,582,582,0,b'gAAAAABjLvrb1u1EPVF9xyhQYgY640gY9wg9sGlEGanO5TRKLLbrLSNNzaXI_D9zqVFfZqgNEk-3Erk3FQnv1a_zANVMn3_2VrW7HzmfaA005bDLSoVidnk=',"Billy Wu Firstly, Our condolences to u. I strongly agree they are really deaf in hearing us and even BLINDED to see what actually going on. The increasing death rate is totally unacceptable and covered well irrationally. I really really want this vaccination thingy to end.",b'gAAAAABjLvrbd2DpmENgTRQIh-BQqKxvFxf6CRygSpKseu7XCtL41JNSYlB5XN24Uy_yputMoqQt_n7Kxxeg7IsKsAliZFq3obrCHK27p9S6PceZSS8opj4=',2021-11-08 18:58:49,reply,0.999212026596069,Conspiracy_ConcealingTruth,"{'label': 'sadness', 'score': 0.7175928354263306}",sadness,0.7175928354263306,billy wu firstly our condolence to u i strongly agree they are really deaf in hearing u and even blinded to see what actually going on the increasing death rate is totally unacceptable and covered well irrationally i really really want this vaccination thingy to end,['billy wu'],billy wu
583,583,583,0,b'gAAAAABjLvrbse-IUFAormisGB_3VMFYnLLHnCyK87xmXe5aGfp-gB3sZAwl4Ylt1PMkdx4wdWAK2yAA2R4tB1PU9aLpnPmSO1OGqgEtoSNtIlYKewwBXP8=',"Aapache Tomahawk yes, current vaccines are ""Approved for EMERGENCY use"", not ""Approved for GENERAL use"" by FDA, HSA or UN health agencies. These are correctly classification as ""experimental"" or in my industry known as ""BETA"" for trial use, pharmaceutical companies made governments of the world signed NDA or non disclosure agreement with serious legal consequences. Romania diplomatic recently was shown on TV with redux , black out pages of such paperwork. OMG, they need data and we are their statistics.",b'gAAAAABjLvrb1DR-OtcwAEEkNWkFnKiNH8yf75mjcUguVPo7T3-8BmfN2rrzp_VwAx_Ek5xe0tnxeI9KAJklLPvOAUR6NhJDSw==',2021-11-17 18:58:49,reply,0.999836802482605,Vaccines_Ineffective,"{'label': 'joy', 'score': 0.9205561280250549}",joy,0.9205561280250548,aapache tomahawk yes current vaccine are approved for emergency use not approved for general use by fda hsa or un health agency these are correctly classification a experimental or in my industry known a beta for trial use pharmaceutical company made government of the world signed nda or non disclosure agreement with serious legal consequence romania diplomatic recently wa shown on tv with redux black out page of such paperwork omg they need data and we are their statistic,[],
584,584,584,0,b'gAAAAABjLvrb2UsXr7S4jB8RcpFml9DuS1BFkTTKcpi-io6ufX-4X5DStB-fxwUSy3bchDHUOAUDqaXy1Xbr1T86avHjl5mPSTOD_pGcZEPY0fuPsVSb_pE=',"Joe Basara such trials incorporated ""placebo"" with highly classified or clearance to know who got the real McCoy, hope not the infected men on the street. I hope karma let the ministers or their families taste bitter medicine themselves. Few years down, we will know. Too late, probably not, anybody are fair game!",b'gAAAAABjLvrbg-AlBP624-uxAdmDPsbqdy1R379dpYTxXkl1uTAUHMJYdzKFCTeDaY9R8MDfNnbdAXST-wTkeZV69d2Z-GpJyw==',2021-11-17 18:58:50,reply,0.999553859233856,Conspiracy_ConcealingTruth,"{'label': 'anger', 'score': 0.9971931576728821}",anger,0.997193157672882,joe basara such trial incorporated placebo with highly classified or clearance to know who got the real mccoy hope not the infected men on the street i hope karma let the minister or their family taste bitter medicine themselves few year down we will know too late probably not anybody are fair game,['joe'],joe
585,585,585,0,b'gAAAAABjLvrbMYVGmpGLlDvWSaco3p-moV4pB1FhhjWNMbeKr-G2_oyxNZPnjwDXHmdXe8WsB2XN56RAZFYp_zZ_uDLx1sU-9eXyHC6tIEwD6LoVSaw7B4k=',"Ho Yun Jin What a waste of my time, reading your message , haiz",b'gAAAAABjLvrbRr84-re2bu2evtJ7hS9lU6MIVeiujjXVm4wJ0mIDe2abaXlrSVhnmb7NOzHpotlJoB-gt_QEj3WtgmUoCIA0yhWaQtsUKwKvqFHuCH0BBUc=',2021-11-17 18:58:51,reply,0.999850034713745,Others,"{'label': 'anger', 'score': 0.873184084892273}",anger,0.873184084892273,ho yun jin what a waste of my time reading your message haiz,[],
586,586,586,0,b'gAAAAABjLvrbiGxLfw7IwWhsHlAYvwYa79ajM4Fzdj8pDLGXRK9-t2U6Va6SVNQokMRZmCGhQF7oKS6bWO82DVH--mgcZ-y3DyqyWpzDB9LooJhiyw06uDw=',"Mary May May That is also feeling, not fact. How would u feel if your gov start making policy based on their feeling huh?",b'gAAAAABjLvrbL1xYAqZwih7UuBuIXMtDN2ICRRFd1W1Z34So5jNhemtuhiCU-0nGbCrKPKn8xbrAfQcvcfFH1LLYOKgAPiMWMA5Zi2x0G41-QtOpPaw-Sto=',2021-11-17 18:58:51,reply,0.999705851078033,Complaints,"{'label': 'joy', 'score': 0.9878465533256531}",joy,0.9878465533256532,mary may may that is also feeling not fact how would u feel if your gov start making policy based on their feeling huh,['mary may'],mary may
587,587,587,0,b'gAAAAABjLvrbpg6KJxzHFQL-NhKvSoy9By3u2R4mVDGnFNKsT5_Z7kMAJLxLSUE0bU0R-HEyxWv_rvrghcSJ5eIRz55jxRj2x-iWEr3QYiK4Sju_lt10Pqo=',Mohammad Nizam not yet . Wait till 2022 (Probably March-May),b'gAAAAABjLvrbujCiZoEkqFNO_lyhMSr-Ov6I6eeWO6zxK4akd-0OX2GU00Wt7jkjcV8ovPfM6cG-6fgfB8SAwQrOhh1AyYDOnQ==',2021-11-08 18:58:51,reply,0.999620199203491,Vaccines_TradSuperior,"{'label': 'joy', 'score': 0.3985652029514313}",joy,0.3985652029514313,mohammad nizam not yet wait till probably,['mohammad'],mohammad
588,588,588,0,b'gAAAAABjLvrbM1WpdLNtT_QHAHeMeta8dxZNewaFmqofgFpgKV1LUvxdUlXQ0uVV-3RTlMGCP5emzetzidnPU_175lfK0MqP_FhwrYcSr3Eymm0sI1r_XhQ=',"Sam Aw She should never use the word ""mandatory""...S hould just say ""voluntary""...T hat's what MIWs are using...Use what they use...",b'gAAAAABjLvrbjSl5I726eTPbi617x4tCXWezXOyfWqjdg0uNAfKIKJIjvUSSIU-bU6YiqdSwvDgEVFFA51-WAm5vLeYunKce2w==',2021-11-08 18:58:52,reply,0.999835729598999,Complaints,"{'label': 'joy', 'score': 0.9233359694480896}",joy,0.9233359694480896,sam aw she should never use the word mandatory s hould just say voluntary t what miws are using use what they use,['word'],word
589,589,589,0,b'gAAAAABjLvrbwU95kfDREqPlysYInZ8UmyaEysw6dk0lBb0kqHvE-27WXGJgTx39S82ZSnO4vj9ztOZUIajLsqBktm51DayM7OZqdFWQIDYXIEhqGyAw8uE=',"Sam Aw Use ""herd immunity"" too...Which didn't work too...MTF are idiots",b'gAAAAABjLvrb7A0cwJlR4KGaZPy_t64D_puV5fnk0_rHPDTfcU3GB3qgzYz71vE2pbOPEzlFpkL-BVYjMKKoF2TRTwhj7PyI8g==',2021-11-08 18:58:52,reply,0.999863028526306,Vaccines_Ineffective,"{'label': 'anger', 'score': 0.9653635025024414}",anger,0.9653635025024414,sam aw use herd immunity too which work too mtf are idiot,[],
590,590,590,0,b'gAAAAABjLvrboJ2-KedKuEXPx2oevdLTFr953XoEzBvvnM9uoqqjQrIslCI5aY5KhMeLvKRmPDPug-pv0jG2v5FzUhQzk0YMg2CblQkmL-TJk5lbxy7eQuU=',"How 'bout calling it what it is? ""Experimental""",b'gAAAAABjLvrb9yfcbPdAgPKzvSPpQrNJreYFw5FFVAMYHrTHx1ptXMci5wbFnBSPC2Qq1WZT6zTsdkeB05Tgr118EkxD_zkR8d5LCRC0aea5nQme9RBjba8=',2021-11-08 18:58:52,reply,0.997330427169799,Vaccines_Ineffective,"{'label': 'joy', 'score': 0.9028429388999939}",joy,0.902842938899994,how bout calling it what it is experimental,[],
591,591,591,0,b'gAAAAABjLvrb1_tJoyu6XvjEbIjMtiD9OjaO6cesxojs6qwWJ1VOQIpXUAPGX-9N6Jb3ywx4zKbac2qWDgYlNkAulA4Iem3uW0eRzkDK6UqdAUC2h4q1dY0=',Steven Chan bro can share link?,b'gAAAAABjLvrb1aZp5FVRwHXISH8nMxdLzZiJsLApW3LJDk2KnB3QQC2XWe0srui71cwBiOkkVet8nqE89xl2bDrqqn326GkCKl36wtOMpcUt6NTvVv_qXN0=',2021-11-08 18:58:53,reply,0.999894618988037,Others,"{'label': 'anger', 'score': 0.7151086330413818}",anger,0.7151086330413818,steven chan bro can share link,['steven'],steven
592,592,592,0,b'gAAAAABjLvrb0SxfjmnAucnpWUDD3n4r4djIs_ShG-YL3MLeH0-eoFuKOddLWM65_YSk2rqTO_T7zTq72UoZ5Bj1hzPrA3s8QJImid46RX5fYT8tAhVSZ74=',Steven Chan pls share link,b'gAAAAABjLvrbLYoC9egPgtVC4c-eRdIrbcaC7VZfcr97aerICnw21ea9RL5cxxynnW9L1WEneRYodvBHBejA-cxaDOA5UPcJag==',2021-11-08 18:58:53,reply,0.999904632568359,Others,"{'label': 'joy', 'score': 0.7640835642814636}",joy,0.7640835642814636,steven chan pls share link,['steven chan'],steven chan
593,593,593,0,b'gAAAAABjLvrbstt3N4ecSa-e8-s2iejZPvsVFCWjaTcp9QZMv8thItWzL_m4XOh3vcdt1vNgasrZraEOk2BgbBHL1ikeplS6hmXkvuw0MItvt4FcfabEHRE=',William Chong https:// www.facebook.com /greenbearwu/ posts/ 2216077438532942,b'gAAAAABjLvrbmslXIl5J08NmqDkiXic4xsL-IU0tdSrCoFxuS3At7VtCs_opd5p7xT-TqD75YMfmBJcIflna74xbXzXwJwTLdA==',2021-10-12 10:52:00,reply,0.999893426895141,Others,"{'label': 'joy', 'score': 0.9370572566986084}",joy,0.9370572566986084,william chong http greenbearwu post,['william chong'],william chong
594,594,594,0,b'gAAAAABjLvrbiWgXlelliNOSKurqIEtPoFvNTzA6P_oEsPjiK3MjlL6nlWk3mSNv9KqAA1hl5HbmlKQgal-2Jo5dV45MLOR2A_yXEF_h7oEaGHj-rezIK3c=',Wayne Tan - you volt what you gep,b'gAAAAABjLvrbCLxrq5NWDvIlFeEWWqe7pme99EvGt9qwNjQxOF30HEuj7uKV2o-foGfOEz0kVohAO9p44i09xXJkS4tg7Cj1pgsTVkTw4XgNOtqr7pWIgHw=',2021-11-08 18:58:53,reply,0.999872088432312,Others,"{'label': 'anger', 'score': 0.4912508726119995}",anger,0.4912508726119995,wayne tan you volt what you gep,['wayne'],wayne
595,595,595,0,b'gAAAAABjLvrbkUfgmkYw1N8a1nWWgoOpCxqz4Ccng-sOtmm7_OtZa1sspKRzfrXERCG-aiX6qfjJhHdkjz2CGvTSZetvO49kWJk4QFMAexFwASoY_x9A2bw=',Wayne Tan Exactly ...,b'gAAAAABjLvrb231-DO0Ws1aJABE7WtXCPzevJixpUPatfMC8VF5FqY7qMYcNv-i_CfP8Q_Wi264jv4fRx-YHCkCWvbMB4gaXXpsKNZKNEqIkudLXURNdBqs=',2021-11-08 18:58:54,reply,0.999875545501709,Others,"{'label': 'joy', 'score': 0.5364671945571899}",joy,0.5364671945571899,wayne tan exactly,['wayne'],wayne
596,596,596,0,b'gAAAAABjLvrbuEsAMXTVaQUsU0PmCOoDkPWyndfDYxS76Z6AQd_E2PptVSIqSVGmlGuK9k5_i2ToTZwjeoz2K9Ck28ox7Gfbs9DnAsgojfkujVGBj18b1Zg=',Kendrick Lee I am only posting what I saw on YouTube.,b'gAAAAABjLvrbnEES1NBAK6IhWWzarkHG0aoeoJdP4BCqEnNaGn5CpmYKf6NTzTcD5mqG0eBAuAJMy83yPcjLrWxUnSd-1UIaTCsKlHSX785SSshrGX5jodU=',2021-11-08 18:58:55,reply,0.999912977218627,Others,"{'label': 'joy', 'score': 0.4838014245033264}",joy,0.4838014245033264,kendrick lee i am only posting what i saw on youtube,['kendrick'],kendrick
597,597,597,0,b'gAAAAABjLvrbGO6S7hBrL8br9ZoQwFId4qlhXhtMgcGC6wNu300jiWvYqCtptB5MJwNrFKQgyVZ6V-3aAmf47FfN41JfRWF9sxP7mE1orZ213ZSFm7Bh1LQ=',Kendrick Lee I am not a scientist or researcher. Why don't you go after YouTube instead?,b'gAAAAABjLvrbK4FtjGTqU2m4FXSPoZjmBhXOxpCFwDLKxhcRDNwU2HzqNr0A6Phgji7rrGEyv36naN4aXX7qUugeuo5dEC_DPBF_B90IiS63OyLxvqeXDL8=',2021-11-08 18:58:55,reply,0.992924809455871,Vaccines_Ineffective,"{'label': 'anger', 'score': 0.9133596420288086}",anger,0.9133596420288086,kendrick lee i am not a scientist or researcher why you go after youtube instead,['kendrick'],kendrick
598,598,598,0,b'gAAAAABjLvrb39sSL0Xv0-1d3yGYb7AsEtW_qo5iRLGmiEvswMBkvqz2t-tdUHPcb0hhqD6xbEXGl-rJm2DHtxyo0O_saBqFrQCN6bBP5yhHmaPP5xm3vss=',Chen Rei Long that's not true,b'gAAAAABjLvrb0L9zo0oDWwmjmm7Z1oNXfAux8U0FB7jW3F08jYg1famkMDz--OuJhnwjG-ELuaexwRs7TWDLhdFSO_1Cr-QMzQ==',2021-11-08 18:58:55,reply,0.999827086925506,Others,"{'label': 'joy', 'score': 0.600993275642395}",joy,0.600993275642395,chen rei long not true,['chen'],chen
599,599,599,0,b'gAAAAABjLvrb-VFJ_MGrluLdRK0pSKHcT6VqEvmw0mE2KdPT-M7podDnElHnNa0baDm9-VUv03WWrccCsa6S8FVr7ku9iH1lnmrMh2KhJaGhQmlEYeSfsDw=',Daniel Ong the same old excuses they give...if indeed there are side effects being manifested or suffered by the vaccinated or even deaths...just use the same old line 'underlying medical conditions or underlying existing medical conditions...' such lines are good at covering one's asses...,b'gAAAAABjLvrblACdNHBZbmxSyDnrhba5d9yMj1owrbwQhkDgYSUSQ_qCpHbK9XFU_npWjPsSjnOFnac9UIG-56vJOo6ucff1cGwga7e0G18v1GcVLc68avM=',2021-11-08 18:58:56,reply,0.999627232551574,Vaccines_HealthRisk,"{'label': 'joy', 'score': 0.866753876209259}",joy,0.866753876209259,daniel ong the same old excuse they give if indeed there are side effect being manifested or suffered by the vaccinated or even death just use the same old line underlying medical condition or underlying existing medical condition such line are good at covering ass,['daniel'],daniel
600,600,600,0,b'gAAAAABjLvrbPtO4xcE9CHmAH5zbbVMJcWMlsnkjhgvLoJIzaxuSmanz50wGiQL8p4uPia6aGCmkEXDfndkSHbU5lqwPb8TxWQWXCc72Pjj0MBqhePKejCc=',Wai Sing Lee why hide?,b'gAAAAABjLvrbsdrtHo0juEO1GhBji9h8btbP3urroMF1YXmE615zJ6NqMTbrppXa-XFj1e-DZEMgN6QjYRryil2rHubc9NHSyBB8hwWsWIIi5wmIRj-0rfQ=',2021-11-08 18:59:01,reply,0.99917197227478,Conspiracy_ConcealingTruth,"{'label': 'anger', 'score': 0.695983350276947}",anger,0.695983350276947,wai sing lee why hide,['wai sing'],wai sing
601,601,601,0,b'gAAAAABjLvrb8F3Ibeb6_Rx5oIqOLvIM676GIAUe2iD70Beopu8XOhSmnLPNpKhLUN9Oo8Mi3EKmYTtVJJb96Ls2gM3gjTDJ0dqszjErHfYPTDBfwVFW9EI=',"Azman Lani Is it relevant in any way? Anyone can do a bit more research, especially from the CDC's latest study showing that being vaccinated is much safer than anything else.",b'gAAAAABjLvrbaNbOVDuIzwDNbrjGhES-HvFOgO5Ma58l1NFpD1Ll71iqJpRjLAwjGcHIT_75i2NfoM7xwvLAyppXfLokN4e6Nw==',2021-11-08 18:59:01,reply,0.999439060688018,Vaccines_Ineffective,"{'label': 'joy', 'score': 0.994653582572937}",joy,0.994653582572937,azman lani is it relevant in any way anyone can do a bit more research especially from the latest study showing that being vaccinated is much safer than anything else,['azman'],azman
602,602,602,0,b'gAAAAABjLvrbFFzBrSUWGqGbD12QU6wy6HkBC9QUF4sdzjhS9BzLsynHCYg0tJDHu9XpH_eenKUrmS0nNZaA0lB8pN07KzbHOSKJfkNfTsH4uv37SPX-A_E=',That is why we need transparent data to confirm this. Because vaccines efficacy may work for some but may not work for Others. Actually why hide ah?,b'gAAAAABjLvrbA5slwvDzJZ8KeUapW-DmgmrZsaBoQPCXpYPo7YsXaLijU65SHpeW0_eyefJfPi9B6lpzaHralKhTo5RhfhEw0LZTXZu_puNjbgA_nv2lEto=',2021-11-08 18:59:02,reply,0.999621391296386,Conspiracy_ConcealingTruth,"{'label': 'joy', 'score': 0.9793792963027954}",joy,0.9793792963027954,that is why we need transparent data to confirm this because vaccine efficacy may work for some but may not work for others actually why hide ah,"['data', 'vaccine']",data
602,602,602,0,b'gAAAAABjLvrbFFzBrSUWGqGbD12QU6wy6HkBC9QUF4sdzjhS9BzLsynHCYg0tJDHu9XpH_eenKUrmS0nNZaA0lB8pN07KzbHOSKJfkNfTsH4uv37SPX-A_E=',That is why we need transparent data to confirm this. Because vaccines efficacy may work for some but may not work for Others. Actually why hide ah?,b'gAAAAABjLvrbA5slwvDzJZ8KeUapW-DmgmrZsaBoQPCXpYPo7YsXaLijU65SHpeW0_eyefJfPi9B6lpzaHralKhTo5RhfhEw0LZTXZu_puNjbgA_nv2lEto=',2021-11-08 18:59:02,reply,0.999621391296386,Conspiracy_ConcealingTruth,"{'label': 'joy', 'score': 0.9793792963027954}",joy,0.9793792963027954,that is why we need transparent data to confirm this because vaccine efficacy may work for some but may not work for others actually why hide ah,"['data', 'vaccine']",vaccine
603,603,603,0,b'gAAAAABjLvrbTDx4HzFOSpNjWoK0v1_IEGLnrixcNVcso0jAQIHm6qNVL9N8zZceSA3SR1R5lcThcfrdRFjojT0_cMjo2o8K1mfg49evwauJIWfbzbpZdjY=',"Azman Lani How much data or how long do you want to spin your wheels before making a decision? Because the longer you wait, the more people die, the more people are handicapped, the more the economy goes down the toilet, the more likelihood that more lethal/ transmissible variants will emerge. How long?",b'gAAAAABjLvrbPq1OEh39aGz09LcCCmVl_UblrYF1ypO-JeCrqMqOmXKS2mIo92EM3LAWge10q-RPqjWY2HF4mYF6Bvker3wXQg==',2021-11-08 18:59:03,reply,0.998231947422027,Complaints,"{'label': 'sadness', 'score': 0.45319923758506775}",sadness,0.4531992375850677,azman lani how much data or how long do you want to spin your wheel before making a decision because the longer you wait the more people die the more people are handicapped the more the economy go down the toilet the more likelihood that more lethal transmissible variant will emerge how long,['azman'],azman
