,content_type,id,text,time,type,label
566,Comment,b'gAAAAABjLvrbGbAF9hjUmA93bEcsM6M68kFt7gVvtKsXO_KBWDVdm4o_gbP7ZA0ieKWjljNMKi5-arobe7fYcZ0KNPXMt9i1zA==',Pam Cheong Cheong Thank you. This is good,2021-11-17 18:56:53,reply,Others
567,Comment,b'gAAAAABjLvrbXRrkSmYVAUjf-Q3ROYZ4RiebPF0vJlJH1m1JzKfCXUTl6MnP1zPp7n1SFhVp75g4IgII1lHJjU2N11O__yFF-w==',"Ad Ye Go rumble, bitchute, stew peter shows",2021-11-17 18:56:53,reply,Others
568,Comment,b'gAAAAABjLvrbuIcuoeaGxCHuAORcKkR8519dvIEgudhax4nNcxZhAXySPLYi7PFvt3nuC4A5zlD-Sl7xJvyvJAKz1LWi_cb-kA==',Ad Ye  Mrna inventor is Dr Robert W Malone  He himself asked pple dont take these Experimental Jabs,2021-11-17 18:56:53,reply,Vaccines_Ineffective
569,Comment,b'gAAAAABjLvrbtzOcd8qOA1UhuYBvebskek8wfKD4iRy6DZ4GyX2IRuzmQ0s906sIBc7qnaaJ5YnUDRD9g61yRUyq5Uvpen8Ekg==',"Ad Ye  USA current ruling party worship Baal (devil) Baal requires children sacrifice Thats why they are coming after children Go Elijah Clips youtube You can ask Founder Steve of Elijah Streams, Elijah Clips, American Pastors --robin d bullock --amanda grace --Kat Kerr --hank kunneman  Jesus led me to many truths",2021-11-17 18:56:54,reply,Others
570,Comment,b'gAAAAABjLvrbYucCtQKs1qdBsZSkMkbt0RZp_GGWpaRZwdgJOevECu7fFyc8KkbhVrLSUrrrZznnWNyiCUx9sRlwkLQtqEVe2MABH8___bb971n1jlCACCI=',"The club you all are in is very exclusive. You have to take the Vax and congratulate yourselves only if you are injury free, suspicion free and still alive.",2021-11-08 18:56:55,reply,Vaccines_Ineffective
571,Comment,b'gAAAAABjLvrbbb5YBRtj7uY25jzI-OdvrHeJZgHK5tFvunlaw5MI81jKkX7gFoFwr-Q0BaamnquJkjNyyaY9K41TmMSC7xgg-Lrr9AhvLnF6CvVBnt6ExQc=',"Kuni Chiwa Yes totally agreed, since end of last year till beginning of this year, imported cases influx from high risk countries. Now we have to foot the bills. especially for the elderly, their body, health are already not as strong as the young, every jab, there is a risk, either ok or not ok. Everyone should have a choice and is not easy to make that choice. Now children jab again, our G are trying to corner youngest n elderly groups, already so stress during this cov19 situation, plus this extra stress, haiz. How much cost is one jab? If is $50 each, X 11 millions jabs = $550 millions, plus children jab , wah a lot of money 💰 hor",2021-11-17 18:58:43,reply,Complaints
572,Comment,b'gAAAAABjLvrbsNIIoTK_eCcka-2zJI12pLGFAPVCcqAx3INCfS1dQn0sc05VKTvMx9KJLcWz8PrL7KvUEvWHeew4Q6l1CXQ0Vw==',Kuni Chiwa,2021-11-17 18:58:43,reply,Others
573,Comment,b'gAAAAABjLvrbbPJrhWtZOZv-9RyRkGGq5MwK-ve6ZyDS_wIsqH-fTluH3poPMz9JlbYQQLpLsVroljVWMUDR3-1DHYGzAwvRwA==',"Terence Tan The mRNA vaccine research may be on for many decades, however，it is not the one for covid-19.  The current poisooneous drug using for injection to prevent covid 19 has no proven record of safety and effectiveness yet ! ! !",2021-11-17 18:58:44,reply,Vaccines_HealthRisk
574,Comment,b'gAAAAABjLvrbnlGovPUee3hISQ9LUqoiF-FhPiIE-eqELLoKwbO9wmkgEoK8Eu86v0y_DJUtpv8qyY_0t2Ot3kmRLJYatxC21w==',Swabbing nose will destroy delicate membranes that protect our brains,2021-11-17 18:58:45,reply,VirusMisinformation
575,Comment,b'gAAAAABjLvrbi8SmqrnIVHkURI_fEnHqXkREv-OYgEhsO-Pf4tJZMS42z9QE-f3tWRMNBcuhT8XXrViV5_z0bo-lAf5uRuNBCg==',Alan Long 😢😢😢,2021-12-03 00:00:00,reply,Vaccines_HealthRisk
576,Comment,b'gAAAAABjLvrbxIh945ZUdi91uAw17DgGZe77Sgg52M8qh-TlCQPo_NoQYjtoi6MvUGBy_E_mKG3SMFS0Jy0olCMYF3uJysDhjg==',"Soh Yuen  It is so dangerous for adults, it will DEFINITELY be alot more DAMAGING for the young ones ! NEVER COMPROMISE !",2021-11-17 18:58:46,reply,VirusMisinformation
577,Comment,b'gAAAAABjLvrbPksv-X1I5eYuSbFX7POrniIkV95W3yWZ7YxM6g42DrIHge8u_78hoq23F0dlXdsJucyuSgIknswSpzNKxiezA7Kl6I8DoSpUKzx1AegFcYE=',Soh Yuen,2021-11-24 18:58:46,reply,Others
578,Comment,b'gAAAAABjLvrbYYyGSU4gl7HxfauW2diTLlYd9DdADq7IADJOJkXy-BnSn2k_UUE_6GoPs5Xce-f5SpGz7xFCTiJKS7b-6dpVoA==',It is only approved for adult over 18 yo. https:// www.reuters.com/ business/ healthcare-pharm aceuticals/ moderna-says-its -covid-19-vacci ne-generates-im mune-response-y oung-children-2 021-10-25/,2021-11-08 18:58:47,reply,Vaccines_Ineffective
579,Comment,b'gAAAAABjLvrbkMwD5vGmMAfEFe2c-ONByyFIIudYZ1NiUSb3bWV8LYLhRFHLpl_Q2x_jgr7zfB5RZZ6Sq7luk6HDO_RC6UEBOg==',"Kendrick Lee whole lot of informations that contra your opinion. Are you an expert? Anything that is contra, is disgusting to an expert only. 🤣🤣🤣🤣",2021-11-08 18:58:47,reply,Vaccines_Ineffective
580,Comment,b'gAAAAABjLvrbUvzRnkNLCtO9fZS4wgpwTS9OyJH4hnrcbgtiZPiaWnDliNF7cvWmc243RqBjX1zlAz-u69ZC0P_ILLamkamsVg==',Jonathan Chee Fook Heng  God gave USA Democratic Party 30 days to repent from 10/10/2021  https:// youtu.be/ yr20e28JtGE,2021-11-08 18:58:47,reply,Conspiracy_VirusOrigins
581,Comment,b'gAAAAABjLvrb9kQlT4-9L36KChhJcSC29_RSgi63ISgQOEFIwiHAbN0Xtlc6q-4LwitlwDzjZK7PuLyCU4kd0tCaMepdc33H9hEXmA71f8L-ZJrJo8nrlcE=',王财 they voted them in and once voted in...these individuals silenced back the voters and are not allowed to express their views creating an amosphere of fear back to them...equal to voting in bad wolves and willingly get bitten by them...,2021-11-08 18:58:48,reply,Complaints
582,Comment,b'gAAAAABjLvrbd2DpmENgTRQIh-BQqKxvFxf6CRygSpKseu7XCtL41JNSYlB5XN24Uy_yputMoqQt_n7Kxxeg7IsKsAliZFq3obrCHK27p9S6PceZSS8opj4=',"Billy Wu Firstly, Our condolences to u. I strongly agree they are really deaf in hearing us and even BLINDED to see what actually going on. The increasing death rate is totally unacceptable and covered well irrationally. I really really want this vaccination thingy to end.",2021-11-08 18:58:49,reply,Conspiracy_ConcealingTruth
583,Comment,b'gAAAAABjLvrb1DR-OtcwAEEkNWkFnKiNH8yf75mjcUguVPo7T3-8BmfN2rrzp_VwAx_Ek5xe0tnxeI9KAJklLPvOAUR6NhJDSw==',"Aapache Tomahawk yes, current vaccines are ""Approved for EMERGENCY use"", not ""Approved for GENERAL use"" by FDA, HSA or UN health agencies. These are correctly classification as ""experimental"" or in my industry known as ""BETA"" for trial use, pharmaceutical companies made governments of the world signed NDA or non disclosure agreement with serious legal consequences. Romania diplomatic recently was shown on TV with redux , black out pages of such paperwork. OMG, they need data and we are their statistics.",2021-11-17 18:58:49,reply,Vaccines_Ineffective
584,Comment,b'gAAAAABjLvrbg-AlBP624-uxAdmDPsbqdy1R379dpYTxXkl1uTAUHMJYdzKFCTeDaY9R8MDfNnbdAXST-wTkeZV69d2Z-GpJyw==',"Joe Basara such trials incorporated ""placebo"" with highly classified or clearance to know who got the real McCoy, hope not the infected men on the street. I hope karma let the ministers or their families taste bitter medicine themselves. Few years down, we will know. Too late, probably not, anybody are fair game!",2021-11-17 18:58:50,reply,Conspiracy_ConcealingTruth
585,Comment,b'gAAAAABjLvrbRr84-re2bu2evtJ7hS9lU6MIVeiujjXVm4wJ0mIDe2abaXlrSVhnmb7NOzHpotlJoB-gt_QEj3WtgmUoCIA0yhWaQtsUKwKvqFHuCH0BBUc=',"Ho Yun Jin What a waste of my time, reading your message , haiz",2021-11-17 18:58:51,reply,Others
586,Comment,b'gAAAAABjLvrbL1xYAqZwih7UuBuIXMtDN2ICRRFd1W1Z34So5jNhemtuhiCU-0nGbCrKPKn8xbrAfQcvcfFH1LLYOKgAPiMWMA5Zi2x0G41-QtOpPaw-Sto=',"Mary May May That is also feeling, not fact. How would u feel if your gov start making policy based on their feeling huh?",2021-11-17 18:58:51,reply,Complaints
587,Comment,b'gAAAAABjLvrbujCiZoEkqFNO_lyhMSr-Ov6I6eeWO6zxK4akd-0OX2GU00Wt7jkjcV8ovPfM6cG-6fgfB8SAwQrOhh1AyYDOnQ==',Mohammad Nizam not yet . Wait till 2022 (Probably March-May),2021-11-08 18:58:51,reply,Vaccines_TradSuperior
588,Comment,b'gAAAAABjLvrbjSl5I726eTPbi617x4tCXWezXOyfWqjdg0uNAfKIKJIjvUSSIU-bU6YiqdSwvDgEVFFA51-WAm5vLeYunKce2w==',"Sam Aw She should never use the word ""mandatory""...S hould just say ""voluntary""...T hat's what MIWs are using...Use what they use...",2021-11-08 18:58:52,reply,Complaints
589,Comment,b'gAAAAABjLvrb7A0cwJlR4KGaZPy_t64D_puV5fnk0_rHPDTfcU3GB3qgzYz71vE2pbOPEzlFpkL-BVYjMKKoF2TRTwhj7PyI8g==',"Sam Aw Use ""herd immunity"" too...Which didn't work too...MTF are idiots",2021-11-08 18:58:52,reply,Vaccines_Ineffective
590,Comment,b'gAAAAABjLvrb9yfcbPdAgPKzvSPpQrNJreYFw5FFVAMYHrTHx1ptXMci5wbFnBSPC2Qq1WZT6zTsdkeB05Tgr118EkxD_zkR8d5LCRC0aea5nQme9RBjba8=',"How 'bout calling it what it is? ""Experimental""",2021-11-08 18:58:52,reply,Vaccines_Ineffective
591,Comment,b'gAAAAABjLvrb1aZp5FVRwHXISH8nMxdLzZiJsLApW3LJDk2KnB3QQC2XWe0srui71cwBiOkkVet8nqE89xl2bDrqqn326GkCKl36wtOMpcUt6NTvVv_qXN0=',Steven Chan bro can share link?,2021-11-08 18:58:53,reply,Others
592,Comment,b'gAAAAABjLvrbLYoC9egPgtVC4c-eRdIrbcaC7VZfcr97aerICnw21ea9RL5cxxynnW9L1WEneRYodvBHBejA-cxaDOA5UPcJag==',Steven Chan pls share link,2021-11-08 18:58:53,reply,Others
593,Comment,b'gAAAAABjLvrbmslXIl5J08NmqDkiXic4xsL-IU0tdSrCoFxuS3At7VtCs_opd5p7xT-TqD75YMfmBJcIflna74xbXzXwJwTLdA==',William Chong https:// www.facebook.com /greenbearwu/ posts/ 2216077438532942,2021-10-12 10:52:00,reply,Others
594,Comment,b'gAAAAABjLvrbCLxrq5NWDvIlFeEWWqe7pme99EvGt9qwNjQxOF30HEuj7uKV2o-foGfOEz0kVohAO9p44i09xXJkS4tg7Cj1pgsTVkTw4XgNOtqr7pWIgHw=',Wayne Tan - you volt what you gep,2021-11-08 18:58:53,reply,Others
595,Comment,b'gAAAAABjLvrb231-DO0Ws1aJABE7WtXCPzevJixpUPatfMC8VF5FqY7qMYcNv-i_CfP8Q_Wi264jv4fRx-YHCkCWvbMB4gaXXpsKNZKNEqIkudLXURNdBqs=',Wayne Tan Exactly ...,2021-11-08 18:58:54,reply,Others
596,Comment,b'gAAAAABjLvrbnEES1NBAK6IhWWzarkHG0aoeoJdP4BCqEnNaGn5CpmYKf6NTzTcD5mqG0eBAuAJMy83yPcjLrWxUnSd-1UIaTCsKlHSX785SSshrGX5jodU=',Kendrick Lee I am only posting what I saw on YouTube.,2021-11-08 18:58:55,reply,Others
597,Comment,b'gAAAAABjLvrbK4FtjGTqU2m4FXSPoZjmBhXOxpCFwDLKxhcRDNwU2HzqNr0A6Phgji7rrGEyv36naN4aXX7qUugeuo5dEC_DPBF_B90IiS63OyLxvqeXDL8=',Kendrick Lee I am not a scientist or researcher. Why don't you go after YouTube instead?,2021-11-08 18:58:55,reply,Vaccines_Ineffective
598,Comment,b'gAAAAABjLvrb0L9zo0oDWwmjmm7Z1oNXfAux8U0FB7jW3F08jYg1famkMDz--OuJhnwjG-ELuaexwRs7TWDLhdFSO_1Cr-QMzQ==',Chen Rei Long that's not true,2021-11-08 18:58:55,reply,Others
599,Comment,b'gAAAAABjLvrblACdNHBZbmxSyDnrhba5d9yMj1owrbwQhkDgYSUSQ_qCpHbK9XFU_npWjPsSjnOFnac9UIG-56vJOo6ucff1cGwga7e0G18v1GcVLc68avM=',Daniel Ong the same old excuses they give...if indeed there are side effects being manifested or suffered by the vaccinated or even deaths...just use the same old line 'underlying medical conditions or underlying existing medical conditions...' such lines are good at covering one's asses...,2021-11-08 18:58:56,reply,Vaccines_HealthRisk
600,Comment,b'gAAAAABjLvrbsdrtHo0juEO1GhBji9h8btbP3urroMF1YXmE615zJ6NqMTbrppXa-XFj1e-DZEMgN6QjYRryil2rHubc9NHSyBB8hwWsWIIi5wmIRj-0rfQ=',Wai Sing Lee why hide?,2021-11-08 18:59:01,reply,Conspiracy_ConcealingTruth
601,Comment,b'gAAAAABjLvrbaNbOVDuIzwDNbrjGhES-HvFOgO5Ma58l1NFpD1Ll71iqJpRjLAwjGcHIT_75i2NfoM7xwvLAyppXfLokN4e6Nw==',"Azman Lani Is it relevant in any way? Anyone can do a bit more research, especially from the CDC's latest study showing that being vaccinated is much safer than anything else.",2021-11-08 18:59:01,reply,Vaccines_Ineffective
602,Comment,b'gAAAAABjLvrbA5slwvDzJZ8KeUapW-DmgmrZsaBoQPCXpYPo7YsXaLijU65SHpeW0_eyefJfPi9B6lpzaHralKhTo5RhfhEw0LZTXZu_puNjbgA_nv2lEto=',That is why we need transparent data to confirm this. Because vaccines efficacy may work for some but may not work for Others. Actually why hide ah?,2021-11-08 18:59:02,reply,Conspiracy_ConcealingTruth
603,Comment,b'gAAAAABjLvrbPq1OEh39aGz09LcCCmVl_UblrYF1ypO-JeCrqMqOmXKS2mIo92EM3LAWge10q-RPqjWY2HF4mYF6Bvker3wXQg==',"Azman Lani How much data or how long do you want to spin your wheels before making a decision? Because the longer you wait, the more people die, the more people are handicapped, the more the economy goes down the toilet, the more likelihood that more lethal/ transmissible variants will emerge. How long?",2021-11-08 18:59:03,reply,Complaints
604,Comment,b'gAAAAABjLvrb2TKkfU4RcxXMBkAxhNx2hrGMxKFcMd7vBgCHbJXMJT7-WaIwTzDV4EzKh0MAFrCpkGAhX_T2mpdHc1zhmtY4_2kGseBjOu2Z4kx9qK2moPg=',"Wai Sing Lee pls answer my question, can? Why hide ah?",2021-11-08 18:59:03,reply,Conspiracy_ConcealingTruth
605,Comment,b'gAAAAABjLvrb6wz8eHfv99YMWdg-SmUYyr4KedKQUaq3PIaz9YvjHORPK9pGgLJc4d7mU3vuqglcIurhgSVf6ccmTdaU4Rwb0g==',Azman Lani Why don't you answer my questions of why do you want to know and is it relevant?,2021-11-08 18:59:04,reply,Vaccines_Ineffective
606,Comment,b'gAAAAABjLvrbiKhMyE5ELKjHhBE7fQO0ZIgTej6QtVSYSu6vMJWKf94lP8m6hWBbFdfkQC0Hu6REXFihLPE1OJiwzLdGhj-_VHLNe1_uMHHH18q-pRQmdlk=',Wai Sing Lee why we cannot know? We are citizens as well... why hide?,2021-11-08 18:59:04,reply,Conspiracy_ConcealingTruth
607,Comment,b'gAAAAABjLvrbNctyc9KaWl9JovVLQh4RuvEKdffz-Vt6zuj8AHwK6ylIrBkIPKz5PsySC6KatvmWXygVF4r4xCswer41jwXZAw==',Azman Lani See? You're just going to ignore my original question and act like a child.,2021-11-08 18:59:04,reply,Others
608,Comment,b'gAAAAABjLvrbAqRfDc1wUFLkms4EQdycL-7puCxiBAcJNz_3FS28kJwnQO-gzjxJ_K77EYCTH5sGYd0hoME8P9-LpYkYgp_YXHjd9DV4PghMIbLgpU2xg24=',Wai Sing Lee You are the one acting like a child. Not mature enough to reveal the numbers. Why hide?,2021-11-08 18:59:04,reply,Conspiracy_ConcealingTruth
609,Comment,b'gAAAAABjLvrbwaAgCBRf0Codn4-NcirfSKjzinhZe4j8bP1p1f1EoaMQLM-rStU6iRMqZwa7TtcrrAmb4KzKLE3es_RpWtQBJEzN_CAls_ALQt3SiHPPPyk=',"Kendrick Lee the death by vaccination status needs to be revealed transparently and not kept out of sight (hidden). So that, for every layperson, especially for the vaccinated, if the no of death is now higher than the unvaccinated, the vaccinated should now take note and be much more extra careful of their activities outside. Currently, the focus is greatly directed to the unvaccinated people for them to vaccinate - by showing them their death nos. But then this will make the vaccinated complacent...",2021-11-08 18:59:05,reply,Conspiracy_ConcealingTruth
610,Comment,b'gAAAAABjLvrbQmAKHTFJJoLAb5HKjRQnrmhtzeJLMPO6xhvzK4rtP-JSJIJX2wOY1oAIGr6wassyCmOSLbmC8wSj7kL4W2CtA_ly6Rlw_lZRxXngyPlXzTE=',"Kendrick Lee Layperson like most of us needs raw numbers - which is relatable.  The raw data of 4:7 as per your calculation is more meaningful as we all can relate it easier daily and take heed.  Fully vaccinated layperson can then realise (count) that the vaccinated death number is getting higher. Same thing goes to the unvaccinated.  Otherwise, with the current reporting, where relatable data is kept out of sight (hidden), it does not provide much impact for us.",2021-11-08 18:59:05,reply,Conspiracy_ConcealingTruth
611,Comment,b'gAAAAABjLvrbaSEYGL2vyST1kO_lCbdkGwMUxkzMO1YU1cWonKNFX1mL313yJIr-qid2uPxgL2FTu_uDzeIHcNCXgoYcW1jwPI8BI8WjbWh5PTcDeokpCOk=',Kendrick Lee MOH can have all of these published together with the raw data right? As what was previously shown?  In that way it is more meaningful to the uniniated in analysing statistics.  I think the current model of reporting cannot be fully comprehended by most lay person.,2021-11-08 18:59:05,reply,Conspiracy_ConcealingTruth
612,Comment,b'gAAAAABjLvrb2_wJkxF6Kofkht8i3dvi6XHOZrzVxWU3VmuHM-DPlgGae-t80UKSb7fByL2t1VqtqZfAruMnPzdU4_bWsuAslg-YckSc6fChSndZzqar494=',Kendrick Lee we need raw data to make sense of things and also to understand the conclusion of the interpreted data.,2021-11-08 18:59:06,reply,Conspiracy_VirusOrigins
613,Comment,b'gAAAAABjLvrbHti-5XuGVyn1Bw9SfXoTL-Udul9iMys2FsrJ-Lyax6pKrwl_19VDKwRClaF00MlYDCJpzvmV8XVE-ifWpfTGJw==',Wai Sing Lee  https:// childrenshealthd efense.org/ defender/ martin-kulldorff -jay-bhattachar ya-fauci-fooled -america/ ?itm_term=home,2021-11-08 18:59:06,reply,Vaccines_Ineffective
614,Comment,b'gAAAAABjLvrb1rnSosn47P-7eImWC0wtnpJR2eQe9ndMW2W1RXe_7BBOntteIOiwG_HyKqLPodaxrGvdjLt1jpjFUJ9ZYryR6Q==',Pam Cheong Cheong They're wrong. Trump's failure to move fast and aggressively in the very beginning of the pandemic has lead to 40% more deaths in the USA. Check out Dr. Birk's comments:  https:// news.yahoo.com/ dr-deborah-birx- trump-could-214 827849.html,2021-11-08 18:59:07,reply,Complaints
615,Comment,b'gAAAAABjLvrbQ87P-2eHqmuYuE2KqYWUYQ4l1W4HstGiGNGaYodGpOYgnR7y6RdgiOcc2WVheXcISqXsgLQBTM_cfLSOelxm0Q==',Prospero Prime  https:// twitter.com/ bennyjohnson/ status/ 1452688321818374 155?t=jJbGJKJt2 NCDUq-6GtEwhA&s =19,2021-11-08 19:29:23,reply,Vaccines_TradSuperior
616,Comment,b'gAAAAABjLvrb3hZtiNJokqDFtOnZV-k4r7odlErzx1H3blfIErRN3NXOantpTZV_DTKalz4ZsCf7qyH-xLs3-AGBFOTH04cGBw==',Ng Manis  Dr Ryan Cole taught he seen increase in women's cancer after jabs,2021-10-08 19:29:38,reply,Vaccines_HealthRisk
617,Comment,b'gAAAAABjLvrbrh-pX-IU0eBZfzOBygrFbaVGgo4Yr7DP3i226BufWfLrrj1KJsqk8F5tJkmIw4qgGmqRaWyL-BdIIAIRU_Pl8g==',Brajesh Kumar shld be the globalist,2021-10-08 19:29:48,reply,Conspiracy_ConcealingTruth
618,Comment,b'gAAAAABjLvrbgBvFvtmdstmNRDpxcA9TqNWoHaYyHMhD2Ml8_zxRLDaIh1_j2BJkl1S5Tz6tBcqOUNhIuvH4ayluJVezuK7c_w==',Dr Ryan Cole saw 2000% rise of women cancer after jabs  Another doctor saw increase of miscarriages in USA after jabs compared with previous years,2021-09-08 19:30:44,reply,Vaccines_HealthRisk
619,Comment,b'gAAAAABjLvrbppDxPnaNZvoe_1UCCvD2zoTSKDimwHqvU4Y54IGj3gjfjbdkaCz9omsJywuRxmMSQ4gBmj4FcBX1i731fxrBMg==',Pam Cheong Cheong MOH / Policy maker ought listen to this video,2021-10-08 19:31:31,reply,Complaints
620,Comment,b'gAAAAABjLvrbSAuwsEI_Ts6c0sb3gRrA9vo7aN9EWRfiVmE6zmumY82THhHqCBrv9NszF7qO_8iX_hHKjk4y0PpHWnA5EyWjtQ==',https:// www.stopworldcon trol.com/,2021-10-08 19:31:32,reply,Others
621,Comment,b'gAAAAABjLvrblcAtASZLaJ9dzYRM6Fa6_K8cTLOrywN-cO8RWtQSzLBfMZF0Sgw9IcIUZjKmhdaWOjMpsZR3foh-sfs_qCk4lw==',Lasly Yeo  https:// www.stopworldcon trol.com/,2021-10-08 19:31:33,reply,Others
622,Comment,b'gAAAAABjLvrbYC08ffe_jNiErbfPXGwhMUN64GyRhLcAyo7mtmHi-FYD1wkB-IpD9CiKVrFF8kKUOoMckVFeui1Qhp2gExyGfRRyKWKkHGhNz7_4ihanc38=',Brian Cheng being vaccinated doesn't spare you from catching the virus or to be dependable on O2. i know of someone who recently passed on shortly after vaccination. sudden pneumonia. the vaccine adverse side effects are not rare. look into vigiaccess.org data provided by WHO and search covid-19 vaccine. 2 million of adverse effects globally and the numbers are increasing everyday. stay safe ya. vax / unvax alike.,2021-10-08 19:31:34,reply,Vaccines_HealthRisk
623,Comment,b'gAAAAABjLvrbXvzElGJE5V8coTbsbFt25G7kbftRuvDPnS_ItsXXnwqvytRTdBWlNk8xjkTxudy-WSJxAAHg9aqyh64PGtGp5Q==',Ken Nese  The whole world knew Anthony Fauci emails  Senator Rand Paul has 900 pgs of evidences to charge jab master Fauci for Lying--submitte d to DOJ,2021-10-08 19:31:35,reply,Conspiracy_ConcealingTruth
624,Comment,b'gAAAAABjLvrbvgNkIww5AdqKs0XMje5suK3DtXn9j39kVYl2ycE7a02dqknqwLTjNcQ4Tsi8Q8l698H7ihnqMDc-jtoIbIXlUA==',Kendrick Lee Fake Account,2021-11-08 19:31:35,reply,Others
625,Comment,b'gAAAAABjLvrb2qC3YtilOIUhVdqfgZgDtseMcjS0-KSA5Xt-WNR-WcfdPYXgGsPUZdjNdC_WwF5aW0H1qiHoHUuBJm0hdOcQIBde6c0eZi18SWfCVMUZ8Ks=',"Ferds Israel, also from individuals who think they had sacrified so much with taking the jab, if you read most comments in the social media. They think the unvaxxed are enjoying at the expenses of the vaxxed one.",2021-09-08 19:31:36,reply,Conspiracy_Control&Manip
626,Comment,b'gAAAAABjLvrb5oyF8JLnSPaZKyom_OJbIo1VVArZSNzQB_sEjKpyOT6bpcjgmqIucr9BPU_ZqQfjBf7281Sx9na7NsVS3gG53DGLZrZDtHNz6r0m6xI8Hgc=',smartest answer on this comments page.,2021-10-08 19:31:39,reply,Others
627,Comment,b'gAAAAABjLvrbxw8sjVLKT37MugMS8IGf9HsfeDdJKg-BJfVlv5XVegVNfjt-NyvoCAEYxpl9Ss0a0PnM9NsQ-VmBPHKcc6bXCiezy7P8RuvZj8PZZyB1O3s=',Not to a gaslighted newbie like you Ken.,2021-10-08 19:31:39,reply,Vaccines_TradSuperior
628,Comment,b'gAAAAABjLvrbADUWZW5gH7XFCiDw3PERCUSvlBItLI9mayaGh-X5rVKyjm2HBU_mY7PU_Nz6_8jXjEvEDdw46yEtnInMGcwjKWFq2FSVzPEYmEpbpzeDYcQ=',"Ken Nese i don't know if you're new to this country if you thinking the power that be do not do any divide and conquer, then well, i guess only experience can inform you.",2021-10-08 19:31:40,reply,Conspiracy_Control&Manip
629,Comment,b'gAAAAABjLvrbZW3_4WiajjD5OLRWdnDhFfbDmaTog7GljTtroDDesjTj0l18dgVhf9n5IXgB736DY0KeaDgPh9ml8w0OXAg1EQ==',"Recent news refuting the ""long covid"" fear mongering:  Long Covid in children 'nowhere near scale feared' https:// www.bbc.com/ news/ health-58410584  Long Covid less common than feared - ONS study https:// www.bbc.com/ news/ health-58584558  Is Long Covid a myth? Middle-class hypochondria seems to play an important role in this ill-defined condition. https:// www.spiked-onlin e.com/2021/09/ 17/ is-long-covid-a- myth/",2021-09-08 19:31:41,reply,Vaccines_HealthRisk
630,Comment,b'gAAAAABjLvrb63lDhr7dlv7M_YxFr9_-R633dmNNpUuCCNJx2rRsKpcexY28d0_x9qTCq5dGel3nAucjJE9pd2TK4kPYBVtqfjMonrvbYGbATM0k3OHCn-0=',Jacob Tan. Nice write up. Could you care to elaborate what will happen to those unvaccinated if the economy opens up 🤔,2021-09-08 19:31:41,reply,Vaccines_HealthRisk
631,Comment,b'gAAAAABjLvrbkl4HziY1x_GujWW-q9uZK76e7lkCUx8zaA9thGEINX99kzvi5WmtrAnv_zxhlANmIvWbMfhH-M2DC7shwS_wMw==',Ferds Israel,2021-09-08 19:31:42,reply,Others
632,Comment,b'gAAAAABjLvrbMjhzF_tyyioFbeemMDswDuQf99caBQk_zEFcPlxhQSVQmTZKKCkxambItkDZC2dhqBMV4nyjNPek073VdOYOlEbI7hqn50VZqKLveiv1Am8=',Samsudin Sam Precisely. That is what we are trying to do with our Page.,2021-09-08 19:31:28,reply,Compliments
633,Comment,b'gAAAAABjLvrbqRIFuUErEzwC2zp_5Ffoz_i0ef8TLMLdr-A2VLzJn6h9Un637-xLK-Dhn81GhjyUEo-C_6STzxx3GoAPUZdZtg==',https:// openvaers.com/ covid-data,2021-09-08 19:31:44,reply,Vaccines_TradSuperior
634,Comment,b'gAAAAABjLvrbzCiEIa3J_zomAy0OZ7U4346LwuhfkafZQzL_ALwFMOuyZiMRM_1YMOM9ozTh2c62yl60lmrWd2AkKxhaSgzY6w==',Senator Rand Paul has 900pgs of documents to charge jab master Anothy Fauci--a National Disgrace,2021-09-08 19:32:44,reply,Conspiracy_Control&Manip
635,Comment,b'gAAAAABjLvrbl2Z3D9XiU6wU1-4lIFFmvSi8O02TCjSNzJtzsi2cl-AsWXB9n_Zpq7WAcVx6sWaPWA0X6r4geKpXaD_jZJeU4w==',https:// rumble.com/ vm2zi1-natural-i mmunity-is-20x- more-effective- than-the-vaccin e.html,2021-09-08 19:32:45,reply,Vaccines_Ineffective
636,Comment,b'gAAAAABjLvrbFcNYFnyNpZjfEUQvxkwEhfls-aVVNw8jbW1UJpYIW3qfQnzjBlI6HoD3_4XYKFCeAfJkf5X1v8K709tocXPBIFvzsXZqr2S6PXWyNFR6zEU=',Goh Ying Yi Alvin. Don’t fan distrust,2021-09-08 19:33:04,reply,Others
637,Comment,b'gAAAAABjLvrbHxQ2HzNHs4un6x_bwsHqqOdfbnZMOFi0nqrH4a8njQMoGvKKvxoj8MtsJt2WnKKx7JR8GVBmhd3EkNpVECmtkA==',"Pat Fong not trying to fan any distrust here but showing numbers at they are 🙂  There's one better chart i found from one of the telegram groups. We need to recognize that while its statistically true that vaccination can prevent major problems with covid, its not actually statistically right to say that it helps to prevent infections.",2021-09-08 19:33:04,reply,Conspiracy_ConcealingTruth
638,Comment,b'gAAAAABjLvrbwUlD8F-49u2EXYGqVkqMhl1Ap2XdZ3OLTFYKd7DlpqWuP4KXzC9yYo8Sf7FQkVleI57tnjk8kroVeLuwEfOZYkYTmUVgj_Vq7akZoPr4Kls=',Jeff Fang. One of the BEST Government worldwide 🇸🇬😍,2021-09-08 19:33:05,reply,Compliments
